"","posID","Time_min","Cell_Area","Cell_BoundingBoxArea","Cell_BoundingBoxMaximum_X","Cell_BoundingBoxMaximum_Y","Cell_BoundingBoxMinimum_X","Cell_BoundingBoxMinimum_Y","Cell_Center_X","Cell_Center_Y","Cell_Compactness","Cell_Eccentricity","Cell_EquivalentDiameter","Cell_EulerNumber","Cell_Extent","Cell_FormFactor","Cell_MajorAxisLength","Cell_MaxFeretDiameter","Cell_MaximumRadius","Cell_MeanRadius","Cell_MedianRadius","Cell_MinFeretDiameter","Cell_MinorAxisLength","Cell_Orientation","Cell_Perimeter","Cell_Solidity","Cell_IntegratedEdge_PCNA","Cell_IntegratedEdge_RELAGFP","Cell_IntegratedEdge_TrackID","Cell_Integrated_PCNA","Cell_Integrated_RELAGFP","Cell_Integrated_TrackID","Cell_LowerQuartile_PCNA","Cell_LowerQuartile_RELAGFP","Cell_LowerQuartile_TrackID","Cell_MAD_PCNA","Cell_MAD_RELAGFP","Cell_MAD_TrackID","Cell_MassDisplacement_PCNA","Cell_MassDisplacement_RELAGFP","Cell_MassDisplacement_TrackID","Cell_MaxEdge_PCNA","Cell_MaxEdge_RELAGFP","Cell_MaxEdge_TrackID","Cell_Max_PCNA","Cell_Max_RELAGFP","Cell_Max_TrackID","Cell_MeanEdge_PCNA","Cell_MeanEdge_RELAGFP","Cell_MeanEdge_TrackID","Cell_Mean_PCNA","Cell_Mean_RELAGFP","Cell_Mean_TrackID","Cell_Median_PCNA","Cell_Median_RELAGFP","Cell_Median_TrackID","Cell_MinEdge_PCNA","Cell_MinEdge_RELAGFP","Cell_MinEdge_TrackID","Cell_Min_PCNA","Cell_Min_RELAGFP","Cell_Min_TrackID","Cell_StdEdge_PCNA","Cell_StdEdge_RELAGFP","Cell_StdEdge_TrackID","Cell_Std_PCNA","Cell_Std_RELAGFP","Cell_Std_TrackID","Cell_UpperQuartile_PCNA","Cell_UpperQuartile_RELAGFP","Cell_UpperQuartile_TrackID","Nucleus_Area","Nucleus_BoundingBoxArea","Nucleus_BoundingBoxMaximum_X","Nucleus_BoundingBoxMaximum_Y","Nucleus_BoundingBoxMinimum_X","Nucleus_BoundingBoxMinimum_Y","Nucleus_Center_X","Nucleus_Center_Y","Nucleus_Compactness","Nucleus_Eccentricity","Nucleus_EquivalentDiameter","Nucleus_EulerNumber","Nucleus_Extent","Nucleus_FormFactor","Nucleus_MajorAxisLength","Nucleus_MaxFeretDiameter","Nucleus_MaximumRadius","Nucleus_MeanRadius","Nucleus_MedianRadius","Nucleus_MinFeretDiameter","Nucleus_MinorAxisLength","Nucleus_Orientation","Nucleus_Perimeter","Nucleus_Solidity","Nucleus_IntegratedEdge_PCNA","Nucleus_IntegratedEdge_RELAGFP","Nucleus_IntegratedEdge_TrackID","Nucleus_Integrated_PCNA","Nucleus_Integrated_RELAGFP","Nucleus_Integrated_TrackID","Nucleus_LowerQuartile_PCNA","Nucleus_LowerQuartile_RELAGFP","Nucleus_LowerQuartile_TrackID","Nucleus_MAD_PCNA","Nucleus_MAD_RELAGFP","Nucleus_MAD_TrackID","Nucleus_MassDisplacement_PCNA","Nucleus_MassDisplacement_RELAGFP","Nucleus_MassDisplacement_TrackID","Nucleus_MaxEdge_PCNA","Nucleus_MaxEdge_RELAGFP","Nucleus_MaxEdge_TrackID","Nucleus_Max_PCNA","Nucleus_Max_RELAGFP","Nucleus_Max_TrackID","Nucleus_MeanEdge_PCNA","Nucleus_MeanEdge_RELAGFP","Nucleus_MeanEdge_TrackID","Nucleus_Mean_PCNA","Nucleus_Mean_RELAGFP","Nucleus_Mean_TrackID","Nucleus_Median_PCNA","Nucleus_Median_RELAGFP","Nucleus_Median_TrackID","Nucleus_MinEdge_PCNA","Nucleus_MinEdge_RELAGFP","Nucleus_MinEdge_TrackID","Nucleus_Min_PCNA","Nucleus_Min_RELAGFP","Nucleus_Min_TrackID","Nucleus_StdEdge_PCNA","Nucleus_StdEdge_RELAGFP","Nucleus_StdEdge_TrackID","Nucleus_Std_PCNA","Nucleus_Std_RELAGFP","Nucleus_Std_TrackID","Nucleus_UpperQuartile_PCNA","Nucleus_UpperQuartile_RELAGFP","Nucleus_UpperQuartile_TrackID","RELAratio","avSize","cellCategory","oneCategory","posIDnew"
"1305","5_3",270,71772,142072,539,576,195,163,396.2950176,366.5087499,21.03825532,0.565674354,302.2961273,1,0.505180472,0.047532459,350.4469833,413.5698248,107.0700705,34.63797872,29.41088234,327.822904,288.988647,0.448754224,4355.994442,0.852146037,0.047775998,5.804837109,0,2.103166251,117.1624475,4.58e-05,0,0.001815824,0,1.53e-05,1.53e-05,0,27.38130643,0.376683684,49.18839605,9.16e-05,0.002014191,0,0.009308004,0.002777142,4.58e-05,1.5e-05,0.001821411,0,3.3e-05,0.001836863,7.18e-10,1.53e-05,0.001831083,0,0,0.001724269,0,0,0.00170901,0,1.52e-05,2.8e-05,0,0.000235981,7.39e-05,1.81e-07,3.05e-05,0.001846342,0,382,572,413,426,387,404,399.2094241,415.0078534,1.292538627,0.761969345,22.05396804,1,0.667832168,0.773671269,28.56231427,27.20294102,8,3.377416761,3,18.73584391,18.49732866,1.141156865,78.76955262,0.898823529,0.139559015,0.095826657,0,0.403418022,0.273487449,4.58e-05,0.002475776,0.002014191,0,0.000396735,6.1e-05,0,0.369707943,0.090052424,0.423990659,0.00639353,0.002349889,0,0.009308004,0.002349889,4.58e-05,0.003101311,0.002129481,0,0.003079527,0.00208769,3.49e-07,0.002822919,0.002075227,0,0.001937896,0.001922637,0,0.001937896,0.001922637,0,0.00098985,0.000116856,0,0.000998921,8.92e-05,3.98e-06,0.003269245,0.002136263,0,0.947002317,71775.2333333333,"largerCell","aCell","5_3largerCell"
"1306","7_3",270,2013,3850,473,229,418,159,447.7844014,196.7088922,2.606972928,0.469571947,50.62638841,1,0.522857143,0.383586645,58.16446704,69.007246,16.1245155,5.732791148,5,51.91321793,51.3530712,-0.690896182,256.8000359,0.825338253,0.180529488,0.46037995,0,1.681910439,2.804257266,4.58e-05,0.000213626,0.002197299,0,0.000701915,0.000167849,0,5.594995185,0.183287181,10.71272088,0.004669261,0.002716106,0,0.005813688,0.002716106,4.58e-05,0.000911765,0.002325151,0,0.001407456,0.002346659,3.83e-08,0.000854505,0.002349889,0,0,0.002044709,0,0,0.001968414,0,0.001165732,0.000184963,0,0.001413102,0.000190476,1.32e-06,0.00288777,0.002517739,0,399,624,472,210,446,186,458.9849624,198.1528822,1.17235024,0.7655744,22.53935621,1,0.639423077,0.852987415,28.37255533,27.29468813,8.544003745,3.704748856,3.16227766,17.33340875,18.25340885,-0.993843515,76.66904756,0.961445783,0.152697033,0.08409247,0,0.547310601,0.310551614,4.58e-05,0.003204395,0.00202945,0,0.000350958,3.05e-05,0,0.358633905,0.040709427,1.176076339,0.005737392,0.002197299,0,0.005813688,0.002197299,4.58e-05,0.003817426,0.002102312,0,0.003648737,0.002070344,3.05e-07,0.003555352,0.002059968,0,0.00296025,0.001983673,0,0.002761883,0.001968414,0,0.000598135,6.16e-05,0,0.000617622,5.1e-05,3.73e-06,0.003913939,0.002098116,0,0.816618517,1959.26666666667,"largerCell","aCell","7_3largerCell"
"1307","8_3",270,980,2100,191,380,156,320,168.9785714,352.422449,2.171899248,0.773877655,35.32385531,1,0.466666667,0.460426514,48.71860021,59.13543777,13.45362405,4.724986885,4.123105626,34,30.85520053,0.009520793,163.5452019,0.828402367,0.110215915,0.256565194,0,1.296009777,1.105210956,4.58e-05,0.000869764,0.002059968,0,0.001113909,9.16e-05,0,1.592490466,0.396271557,3.048799221,0.004074159,0.002700847,0,0.007766842,0.002716106,4.58e-05,0.001001963,0.002332411,0,0.002602429,0.002219299,9.19e-08,0.002746624,0.002121004,0,0,0.001968414,0,0,0.001953155,0,0.001305225,0.000200836,0,0.001769428,0.000210056,2.05e-06,0.003601129,0.002388037,0,412,540,179,369,159,342,167.684466,355.5121359,1.079797914,0.691264151,22.90359562,1,0.762962963,0.926099215,27.11711971,26.92582404,10,3.933724327,3.605551275,19,19.59488911,0.29043858,74.76955262,0.983293556,0.1401236,0.084306096,0,0.677378509,0.347432669,4.58e-05,0.002849622,0.002014191,0,0.000946059,3.05e-05,0,0.585666285,0.01595865,0.584572262,0.005355917,0.002121004,0,0.007766842,0.00218204,4.58e-05,0.003417649,0.002056246,0,0.004008157,0.002055815,2.71e-07,0.003639277,0.002059968,0,0.002121004,0.001983673,0,0.002121004,0.001953155,0,0.000859756,4.17e-05,0,0.00135079,4.35e-05,3.51e-06,0.004985886,0.002090486,0,0.807987604,2118.03333333333,"largerCell","aCell","8_3largerCell"
"1308","8_4",270,2227,5432,220,379,164,282,190.6304445,327.7732375,2.668716969,0.906751533,53.24945508,1,0.409977909,0.374711898,87.00376143,102.8834292,18.35755975,6.529968562,5.656854249,41.60251472,36.68647045,0.403144432,273.2853173,0.78085554,0.094499123,0.471335927,0,1.491477843,3.267719538,6.1e-05,3.05e-05,0.002151522,0,6.1e-05,0.00015259,0,9.130180017,0.685643663,9.55808153,0.009842069,0.002777142,0,0.009842069,0.002777142,6.1e-05,0.000460971,0.0022992,0,0.00106155,0.002325779,4.34e-08,6.1e-05,0.002349889,0,0,0.001953155,0,0,0.001953155,0,0.001353069,0.000173564,0,0.001516614,0.000179171,1.63e-06,0.002365148,0.002471962,0,510,621,209,346,182,323,195.6254902,334.2627451,1.047668315,0.510743913,25.48238937,1,0.821256039,0.954500566,27.57319388,27.51363298,11.40175425,4.457488705,4,22,23.70558187,1.395401615,81.9411255,0.978886756,0.163408866,0.100694285,0,0.828290232,0.519203479,6.1e-05,0.002651255,0.002059968,0,0.000442512,4.58e-05,0,0.679308448,0.036363259,0.407782959,0.009842069,0.002197299,0,0.009842069,0.002258335,6.1e-05,0.003404351,0.002097798,0,0.003353402,0.002102038,2.47e-07,0.003006027,0.002105745,0,0.00170901,0.001998932,0,0.00170901,0.001983673,0,0.001358857,5.98e-05,0,0.001182165,5.15e-05,3.88e-06,0.003650721,0.002136263,0,0.873629791,3505.06666666667,"largerCell","aCell","8_4largerCell"
"1309","13_4",270,876,1240,175,356,144,316,158.8150685,337.1027397,1.204610286,0.635710568,33.39697353,1,0.706451613,0.830143999,38.29891726,39.62322551,14.76482306,5.468025911,5,29.72541001,29.56398765,-0.206849555,115.1543289,0.967955801,0.109498741,0.18783856,0,1.017898838,1.212283512,6.1e-05,0.000442512,0.002258335,0,0.001327535,0.00015259,0,4.294564377,0.4036414,5.35318111,0.003646906,0.002761883,0,0.005477989,0.002838178,6.1e-05,0.001422062,0.002439462,0,0.002035798,0.002424567,1.22e-07,0.002365148,0.002441444,0,0.000259403,0.002105745,0,0.000244144,0.002075227,0,0.001163091,0.000149373,0,0.001409898,0.000172759,2.73e-06,0.003219654,0.002563516,0,333,420,167,352,146,332,155.6936937,341.7237237,1.01315826,0.52695135,20.59098755,1,0.792857143,0.987012631,22.34846438,21.9544984,9.433981132,3.719985412,3.16227766,18.33575742,18.99385818,1.009374776,65.11269837,0.985207101,0.105806058,0.072632944,0,0.456717789,0.27988098,6.1e-05,0.00328069,0.002185855,0,0.000358587,4.58e-05,0,0.112443805,0.075432912,0.500879227,0.004318303,0.002487221,0,0.005477989,0.002487221,6.1e-05,0.003306439,0.00226978,0,0.003653742,0.002239048,4.88e-07,0.003570611,0.002227817,0,0.002594034,0.002136263,0,0.002594034,0.002075227,0,0.000392094,9.4e-05,0,0.00052526,7.77e-05,5.44e-06,0.003997864,0.002273594,0,0.857507184,976.766666666667,"smallerCell","aCell","13_4smallerCell"
"1310","17_6",270,1031,1892,512,79,468,36,488.0727449,56.214355,1.535040752,0.801066319,36.23133962,1,0.544926004,0.651448503,48.61488447,48.82622246,13.60147051,5.147135013,4.472135955,31.11269837,29.09968382,0.777876494,141.0243866,0.946740129,0.088105592,0.212451362,0,0.848767834,1.192599374,9.16e-05,0.000106813,0.001937896,0,0.001068132,0.000167849,0,1.068295549,0.210354731,2.424330143,0.00280766,0.002487221,0,0.003570611,0.002532998,9.16e-05,0.000899037,0.002167871,0,0.001504908,0.002114538,1.62e-07,0.001937896,0.002090486,0,0,0.001861601,0,0,0.001815824,0,0.001069385,0.000164377,0,0.001192233,0.000182717,3.85e-06,0.002563516,0.002288853,0,382,486,496,71,478,44,486.4188482,56.93455497,1.131472209,0.773932322,22.05396804,1,0.78600823,0.883804297,27.9122529,26.68332813,8.544003745,3.653940593,3.16227766,16.97056275,17.67594539,-0.022224378,73.69848481,0.962216625,0.108186465,0.078812848,0,0.408377203,0.292622263,9.16e-05,0.002380407,0.001907378,0,0.000335698,3.05e-05,0,0.434160622,0.016712479,0.36865594,0.003295949,0.002044709,0,0.003479057,0.002044709,9.16e-05,0.002638694,0.001922265,0,0.002686692,0.001925146,6.02e-07,0.002700847,0.001922637,0,0.00187686,0.001861601,0,0.00187686,0.001861601,0,0.000364964,3.99e-05,0,0.000407771,3.59e-05,7.4e-06,0.003051804,0.001953155,0,0.825097014,1209.9,"smallerCell","aCell","17_6smallerCell"
"1311","3_6",270,1056,1769,367,149,338,88,353.3342803,116.8333333,1.899885219,0.916168644,36.66798275,1,0.596947428,0.526347587,58.66009199,64.25729531,12.08304597,4.843939883,4.242640687,24.4046765,23.51055335,0.298865032,158.7817459,0.927129061,0.125642787,0.246585794,0,0.861722748,1.280613412,9.16e-05,0.00030518,0.002044709,0,0.000183108,0.000106813,0,7.051952904,0.565079005,10.0071112,0.005020218,0.00250248,0,0.005477989,0.002639811,9.16e-05,0.001142207,0.002241689,0,0.001511794,0.00224669,1.61e-07,0.000411994,0.002319371,0,0.000167849,0.001922637,0,0.000167849,0.001892119,0,0.001297534,0.000149458,0,0.001508074,0.0001847,3.83e-06,0.002906844,0.002395666,0,310,441,364,137,343,116,352.5645161,126.383871,1.116197777,0.773777602,19.86716535,1,0.702947846,0.895898577,25.0816702,24.41311123,8,3.344931236,3,15.55634919,15.88816852,0.761881474,65.9411255,0.96875,0.112275884,0.0633402,0,0.358342874,0.191821164,9.16e-05,0.003093767,0.001953155,0,0.000572213,2.29e-05,0,0.099334276,0.020232128,0.455712085,0.005477989,0.002090486,0,0.005477989,0.002090486,9.16e-05,0.003508621,0.001979381,0,0.003694256,0.001977538,9.44e-07,0.003616388,0.001968414,0,0.002166781,0.001892119,0,0.002166781,0.001892119,0,0.000840762,4.04e-05,0,0.000827909,3.68e-05,9.25e-06,0.004226749,0.001998932,0,0.834769328,954.216666666667,"smallerCell","aCell","3_6smallerCell"
"1312","17_7",270,1342,2310,540,114,498,59,518.5179,87.48957,1.559409,0.8343479,41.33627,1,0.5809524,0.6412686,56.24509,58.69412,14.03567,5.803312,5.09902,32.88856,31.00445,0.5091352,162.1665,0.9229711,0.05870146,0.2674449,0,0.9483635,1.809491,0.000106813,0.00015259,0.002044709,0,0.000274662,0.000198367,0,3.649391,0.7442676,5.230476,0.00296025,0.002594034,0,0.006103609,0.002731365,0.000106813,0.000510448,0.002325608,0,0.001185454,0.002261864,1.34e-07,0.000289921,0.002288853,0,0,0.001922637,0,0,0.00187686,0,0.000820844,0.000161711,0,0.001239601,0.000224654,3.77e-06,0.002380407,0.002456703,0,347,437,526,95,503,76,513.8646,85.25937,1.051038,0.5751011,21.01937,1,0.7940503,0.9514401,23.30093,22.56103,9.486833,3.712716,3.162278,18,19.06208,-1.502329,67.69848,0.9774648,0.09282063,0.06994736,0,0.3884184,0.2626993,0.000106813,0.002456703,0.001937896,0,0.000335699,3.05e-05,0,0.2076148,0.06424873,0.3945757,0.004455634,0.002258335,0,0.006103609,0.002258335,0.000106813,0.002652018,0.001998496,0,0.002920439,0.001975183,8.03e-07,0.002746624,0.001968414,0,0.001998932,0.00187686,0,0.001998932,0.00187686,0,0.000492072,9.65e-05,0,0.000660482,6.64e-05,9.23e-06,0.003189136,0.001998932,0,0.8614347,1198.08333333333,"smallerCell","aCell","17_7smallerCell"
"1313","8_7",270,1088,2028,377,643,299,617,339.5965,628.625,2.171271,0.9193244,37.21941,1,0.5364892,0.4605598,61.10505,77.10383,13,4.929445,4.123106,25,24.04487,1.536492,172.2965,0.85,0.1406119,0.2838636,0,1.104753,1.387655,0.000106813,9.16e-05,0.002128634,0,0.000289921,0.000137331,0,7.358323,0.5566525,9.441588,0.006073091,0.002594034,0,0.008087282,0.002792401,0.000106813,0.001133967,0.002289222,0,0.001847413,0.002320494,1.79e-07,0.00032044,0.002395666,0,0,0.001937896,0,0,0.001922637,0,0.001690632,0.000171944,0,0.002038388,0.000208359,4.36e-06,0.003608759,0.002487221,0,364,462,359,642,338,620,347.4973,630.7418,1.062027,0.4429617,21.5281,1,0.7878788,0.9415959,22.84939,22.67157,9.848858,3.804937,3.162278,19.88792,20.4854,-0.480498,69.69848,0.973262,0.1499199,0.07792782,0,0.6026703,0.2943313,0.000106813,0.003311208,0.001983673,0,0.00078584,6.1e-05,0,0.1863396,0.1247377,0.6392771,0.006927596,0.002456703,0,0.008087282,0.002456703,0.000106813,0.004051889,0.002106157,0,0.004214478,0.002058261,7.47e-07,0.004081788,0.002014191,0,0.002441444,0.001937896,0,0.002441444,0.001922637,0,0.001063518,0.00014452,0,0.001168619,0.000108621,8.9e-06,0.004882887,0.002121004,0,0.8339168,1121.16666666667,"smallerCell","aCell","8_7smallerCell"
"1314","3_7",270,1276,2088,229,389,157,360,193.8519,374.4099,1.858113,0.9163477,40.30699,1,0.6111111,0.5381803,64.66541,71.00704,14.03567,5.333894,5,28,25.89096,-1.528831,172.6102,0.928,0.1415885,0.3150835,0,1.209476,1.84419,0.000106813,0.000198367,0.002212558,0,0.000381476,0.000198367,0,6.181344,0.5390838,8.497023,0.004501412,0.002899214,0,0.005065995,0.00296025,0.000106813,0.00111487,0.002480973,0,0.00164331,0.002505693,1.45e-07,0.000518807,0.002609293,0,1.53e-05,0.00202945,0,1.53e-05,0.001998932,0,0.001496292,0.000254717,0,0.001683836,0.000273341,3.93e-06,0.003402762,0.002731365,0,392,621,213,388,186,365,200.7143,377.7755,1.286199,0.7948645,22.34077,1,0.6312399,0.7774847,29.94608,28.01785,8.062258,3.387817,3,17.7335,18.17089,-0.9628492,79.59798,0.9201878,0.1848936,0.1004501,0,0.5523461,0.284947,0.000106813,0.003791867,0.002090486,0,0.000335699,3.05e-05,0,0.2753966,0.04904705,0.8147668,0.004715038,0.002304112,0,0.005065995,0.002304112,0.000106813,0.003933906,0.002137237,0,0.004121986,0.00212647,7.97e-07,0.004242008,0.002121004,0,0.003051804,0.00202945,0,0.002944991,0.001998932,0,0.000455489,6.83e-05,0,0.000495838,5.88e-05,9.19e-06,0.004509041,0.002151522,0,0.7770195,1301.3,"smallerCell","aCell","3_7smallerCell"
"1315","17_8",270,1339,2242,375,112,316,74,346.8021,94.20239,1.628007,0.8957489,41.29004,1,0.5972346,0.6142479,62.64391,62.64982,14.14214,5.612451,5,28.17446,27.849,-1.134419,165.5097,0.9449541,0.09631495,0.2634928,0,0.8823835,1.751034,0.000122072,6.1e-05,0.001983673,0,0.000106813,0.000122072,0,10.13989,0.8099928,11.35306,0.003967346,0.002487221,0,0.007080186,0.002563516,0.000122072,0.000795991,0.002177626,0,0.001101602,0.00218606,1.52e-07,0.000122072,0.002258335,0,0,0.001861601,0,0,0.001846342,0,0.001085681,0.000155605,0,0.00130252,0.000187627,4.31e-06,0.002304112,0.00233463,0,384,550,369,100,344,78,356.9427,87.95573,1.122511,0.6821598,22.11163,1,0.6981818,0.8908597,26.12017,25.29822,9.219544,3.736439,3.162278,18.3639,19.09915,1.056849,73.59798,0.962406,0.1107195,0.07336538,0,0.3947509,0.2800946,0.000122072,0.002365148,0.001907378,0,0.000289921,3.05e-05,0,0.2472911,0.03266357,0.3523321,0.00437934,0.001998932,0,0.004806592,0.00202945,0.000122072,0.00291367,0.001930668,0,0.00272242,0.001931687,8.42e-07,0.002685588,0.001937896,0,0.001968414,0.001861601,0,0.001678492,0.001861601,0,0.000569048,3.91e-05,0,0.000552466,3.63e-05,1.01e-05,0.002944991,0.001953155,0,0.8248034,1267.70833333333,"smallerCell","aCell","17_8smallerCell"
"1316","13_8",270,928,1295,134,442,99,405,116.3071,424.4666,1.275966,0.714957,34.37392,1,0.7166023,0.78372,41.43043,44.20407,14.56022,5.47946,5,29.69848,28.96685,-0.7281345,121.9828,0.961658,0.1347372,0.2017548,0,1.153155,1.290074,0.000122072,0.000564584,0.002197299,0,0.001380941,0.000144961,0,4.474759,0.4592946,7.174771,0.003677424,0.002624552,0,0.005569543,0.002685588,0.000122072,0.001604014,0.002401843,0,0.002123674,0.002375827,2.25e-07,0.001915007,0.002433814,0,0.000335699,0.002121004,0,0.000335699,0.002014191,0,0.001224273,0.000136889,0,0.001538054,0.00017751,5.23e-06,0.003498131,0.002532998,0,354,483,132,433,111,410,121.709,420.4266,1.081301,0.7236432,21.23033,1,0.7329193,0.9248117,25.67936,25,8.544004,3.633005,3.162278,16.90087,17.72323,0.6628713,69.35534,0.9779006,0.1273213,0.0780499,0,0.4950027,0.2741741,0.000122072,0.003402762,0.002105745,0,0.000427253,3.05e-05,0,0.2844028,0.04518059,0.3126953,0.004486152,0.002304112,0,0.005569543,0.002304112,0.000122072,0.003536702,0.002168053,0,0.003867208,0.002141985,9.54e-07,0.003875792,0.002136263,0,0.003036545,0.002090486,0,0.003036545,0.002014191,0,0.00040447,5.24e-05,0,0.000533165,5.3e-05,1.07e-05,0.004242008,0.002166781,0,0.8463742,977.4,"smallerCell","aCell","13_8smallerCell"
"1317","17_9",270,1617,2806,572,442,526,381,555.0903,409.5492,2.75613,0.7961578,45.37431,1,0.5762651,0.3628275,65.55906,74.4043,13,4.761375,4.242641,43.19052,39.66907,0.1961045,236.6518,0.7587987,0.2046998,0.4180667,0,1.238941,2.005249,0.000137331,0.000213626,0.002136263,0,0.001022354,0.000122072,0,6.774085,0.5262129,12.34421,0.004333562,0.002532998,0,0.006668193,0.002578775,0.000137331,0.001106485,0.00225982,0,0.001395204,0.002258163,1.55e-07,0.001220722,0.002288853,0,1.53e-05,0.001907378,0,1.53e-05,0.001907378,0,0.0011314,0.000144561,0,0.001278285,0.000159055,4.61e-06,0.002319371,0.002395666,0,420,525,568,411,547,386,557.8595,397.5,1.092685,0.5985361,23.12489,1,0.8,0.915177,26.05562,26,10,3.962444,3.605551,20,20.87305,0.3459308,75.94113,0.974478,0.1095445,0.08792248,0,0.5181201,0.3733577,0.000137331,0.002105745,0.001987488,0,0.000511177,6.87e-05,0,0.7241109,0.1149972,1.015087,0.004867628,0.002349889,0,0.006668193,0.002349889,0.000137331,0.002608203,0.002093392,0,0.002862542,0.00206275,7.59e-07,0.002525368,0.002059968,0,0.001739528,0.001922637,0,0.001739528,0.001922637,0,0.000762103,0.000104729,0,0.001036681,8.67e-05,1.02e-05,0.003265431,0.002121004,0,0.8758438,3514.06666666667,"largerCell","aCell","17_9largerCell"
"1318","8_9",270,914,1295,166,166,129,131,146.0514,147.9989,1.283849,0.3816697,34.11365,1,0.7057915,0.778908,35.76298,36.71512,15.23155,5.629606,5,34,33.05568,0.9400434,121.4325,0.9307536,0.08632029,0.1943236,0,0.6411536,1.28922,0.000137331,0.000274662,0.002304112,0,0.000831617,0.000122072,0,3.916071,0.3532886,7.098816,0.00265507,0.002746624,0,0.003097581,0.002761883,0.000137331,0.001065683,0.002399057,0,0.001207446,0.002427909,2.59e-07,0.001060502,0.002487221,0,9.16e-05,0.001953155,0,9.16e-05,0.001953155,0,0.000872938,0.000226353,0,0.000919407,0.000202706,5.95e-06,0.002105745,0.002578775,0,304,437,150,162,131,139,139.7138,150.5724,1.302046,0.7313931,19.67396,1,0.6956522,0.7680221,25.05087,23.60085,7,3.030197,2.828427,16.58597,17.08359,0.3043983,70.52691,0.8862974,0.08847181,0.08072023,0,0.2112764,0.1797208,0.000137331,0.002292668,0.00202945,0,0.000221256,6.1e-05,0,0.3129384,0.1057172,0.3537246,0.002914473,0.002426184,0,0.003097581,0.002426184,0.000137331,0.00239113,0.002181628,0,0.002485605,0.002114362,1.62e-06,0.00250248,0.002075227,0,0.001342794,0.001983673,0,0.001342794,0.001953155,0,0.000354869,0.000136826,0,0.000304399,0.000120706,1.48e-05,0.002719921,0.002178225,0,0.8257291,1421.98333333333,"smallerCell","aCell","8_9smallerCell"
"1319","17_10",270,1274,3510,561,352,507,287,531.6609,324.8006,2.508004,0.9302809,40.27539,1,0.362963,0.3987234,71.43018,77.33693,12.20656,4.751026,4.123106,26.05993,26.20403,0.6407827,200.3797,0.8283485,0.14551,0.288365,0,0.9033341,1.433799,0.00015259,0.000213626,0.002014191,0,0.000106813,0.000106813,0,10.11065,0.6834913,13.71989,0.003830014,0.00250248,0,0.005859464,0.002563516,0.00015259,0.001085896,0.002151978,0,0.001385482,0.002199078,2.34e-07,0.000274662,0.002258335,0,9.16e-05,0.001861601,0,9.16e-05,0.001831083,0,0.001239575,0.00015957,0,0.001567965,0.000173453,5.97e-06,0.002899214,0.00233463,0,412,572,536,328,514,302,523.6529,313.7767,1.121031,0.528147,22.9036,1,0.7202797,0.8920356,25.27937,25.4951,9.899495,3.862828,3.605551,20.59219,21.46605,0.1435904,76.18377,0.9671362,0.1272297,0.08038453,0,0.5591058,0.3193408,0.00015259,0.002849622,0.001937896,0,0.000549325,3.05e-05,0,0.4585176,0.04786597,0.720121,0.004638743,0.002044709,0,0.005508507,0.002059968,0.00015259,0.003103164,0.001960598,0,0.003430097,0.001959146,9.36e-07,0.003395132,0.001953155,0,0.002136263,0.001861601,0,0.002136263,0.001831083,0,0.000610675,4.49e-05,0,0.000701122,3.99e-05,1.19e-05,0.003940642,0.001983673,0,0.8278136,1747.16666666667,"largerCell","aCell","17_10largerCell"
"1320","13_11",270,1004,2160,297,394,249,349,268.0229,373.0438,1.934611,0.428345,35.75378,1,0.4648148,0.5168999,41.28222,48.82622,13.92839,4.88273,4.242641,40.75311,37.30324,-0.7969785,156.2315,0.8325041,0.1491417,0.2595865,0,1.420127,1.245747,0.000167849,0.00015259,0.002090486,0,0.001762417,0.000198367,0,2.251599,0.4277331,3.570956,0.005828946,0.002685588,0,0.006744488,0.002792401,0.000167849,0.001355833,0.002359877,0,0.002634743,0.002311218,3.11e-07,0.003250172,0.002273594,0,1.53e-05,0.001983673,0,1.53e-05,0.001968414,0,0.001944916,0.000211289,0,0.002066344,0.000229454,7.22e-06,0.004535744,0.002532998,0,403,552,279,387,255,364,266.005,375.598,1.086683,0.4532013,22.65205,1,0.7300725,0.9202316,24.13452,23.76973,10,3.95211,3.605551,20.3417,21.51371,0.685697,74.18377,0.96875,0.1880522,0.08197147,0,0.7610895,0.3413748,0.000167849,0.004222934,0.002044709,0,0.000419623,4.58e-05,0,0.2981656,0.08301939,0.2793938,0.006744488,0.002288853,0,0.006744488,0.00233463,0.000167849,0.004821851,0.002101832,0,0.004669261,0.002094324,1.03e-06,0.004692149,0.002075227,0,0.003295949,0.001968414,0,0.003295949,0.001968414,0,0.000705994,9.05e-05,0,0.00064925,6.66e-05,1.31e-05,0.005054551,0.002121004,0,0.8128494,1204.86666666667,"smallerCell","aCell","13_11smallerCell"
